event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_name,r_id,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,r_nick_name,r_wins,r_losses,r_draws,r_height,r_weight,r_reach,r_stance,r_dob,r_splm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_avg_acc,r_td_def,r_sub_avg,b_name,b_id,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per,b_nick_name,b_wins,b_losses,b_draws,b_height,b_weight,b_reach,b_stance,b_dob,b_splm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_avg_acc,b_td_def,b_sub_avg,winner,winner_id
0ff11cc094e887bc,UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",d2ce61c578e67067,welterweight,0,Decision - Unanimous,3,300,3,Leon Roberts,Pascal Krauss,a01e84abefd85ec0,0,50,98,51,230,290,79,3,4,75,2,489,24,67,36,21,25,84,5,6,83,11,47,23,14,18,78,25,33,76,48,42,10,22,28,50,Panzer,11,2,0,185.42,77.11,,Orthodox,4/19/1987,5.45,47,3.88,59,1.53,50,60,0.9,Mark Scanlon,771b60ff889661c8,0,33,94,35,62,129,48,3,4,75,2,196,28,83,34,2,7,28,3,4,75,26,79,33,3,9,33,4,6,67,84,6,9,78,9,12,,9,2,0,175.26,77.11,,Orthodox,,2.2,35,3.33,48,3,75,25,2,Pascal Krauss,a01e84abefd85ec0
0ff11cc094e887bc,UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",0a5d29e380f1e3e0,middleweight,0,Submission,2,93,3,Kevin Mulhall,Kyle Noke,7339d340aa2889cb,0,25,38,65,43,57,75,3,4,75,2,243,14,27,52,7,7,100,4,4,100,2,7,28,4,5,80,19,26,73,56,28,16,8,16,76,,22,10,1,185.42,77.11,193.04,Southpaw,3/18/1980,3.23,50,2.09,64,1.53,54,66,0.8,Rob Kimmons,054defd5420a551f,0,16,30,53,35,49,71,0,1,0,0,81,13,27,48,3,3,100,0,0,,9,20,45,4,6,67,3,4,75,81,18,0,56,25,18,The Rosedale Reaper,25,9,0,177.8,83.91,185.42,Orthodox,1/30/1981,1.86,48,4.79,38,2.08,46,25,2.4,Kyle Noke,7339d340aa2889cb
0ff11cc094e887bc,UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",ebf204638524c377,light heavyweight,0,KO/TKO,1,226,3,Leon Roberts,Seth Petruzelli,93b9496275bbbf80,0,3,10,30,12,22,55,0,0,,2,0,2,8,25,1,2,50,0,0,,2,7,28,1,2,50,0,1,0,66,33,0,66,33,0,The Silverback,14,8,0,182.88,92.99,193.04,Orthodox,12/3/1979,2.17,41,2.08,55,0.46,50,47,2.3,Karlos Vemola,d23ccf4a6c221284,0,18,42,42,43,76,56,2,2,100,0,200,17,41,41,1,1,100,0,0,,4,12,33,0,0,,14,30,47,94,5,0,22,0,77,,17,5,0,182.88,83.91,190.5,Orthodox,7/3/1985,1.67,44,2.13,37,1.93,25,31,1.7,Karlos Vemola,d23ccf4a6c221284
0ff11cc094e887bc,UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",d87755257628de36,welterweight,0,Submission,1,141,3,Marc Goddard,Kris McCray,baed16f18348908e,0,3,8,37,14,19,74,2,2,100,0,90,1,4,25,2,3,67,0,1,0,1,5,20,0,1,0,2,2,100,33,66,0,33,0,66,Savage,8,5,0,182.88,77.11,193.04,Orthodox,9/24/1981,2.69,45,2.57,54,2.88,55,38,0,Carlos Eduardo Rocha,4f736494fc733095,0,2,4,50,3,5,60,0,0,,1,24,1,3,33,0,0,,1,1,100,2,4,50,0,0,,0,0,,50,0,50,100,0,0,Ta Danado,9,4,0,177.8,77.11,185.42,Orthodox,7/12/1981,1.24,34,1.85,55,0,0,52,1.4,Carlos Eduardo Rocha,4f736494fc733095
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",552973c278f08fbb,welterweight,0,KO/TKO,1,21,3,Dan Miragliotta,Matt Hughes,621a6c59f88a44fe,0,3,6,50,3,6,50,0,0,,0,0,2,5,40,1,1,100,0,0,,3,6,50,0,0,,0,0,,66,33,0,100,0,0,,45,9,0,175.26,77.11,185.42,Switch,10/13/1973,2.14,53,1.36,53,2.95,50,35,1.2,BJ Penn,73c7cfa551289285,1,7,9,77,7,9,78,0,0,,0,3,7,9,78,0,0,,0,0,,4,6,67,0,0,,3,3,100,100,0,0,57,0,42,The Prodigy,16,14,2,175.26,70.31,177.8,Orthodox,12/13/1978,2.76,48,3.2,56,1.19,55,74,0.5,BJ Penn,73c7cfa551289285
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",47b690fb54f2eaf9,light heavyweight,0,Decision - Split,3,300,3,Herb Dean,Quinton Jackson,ffc088e64fab57e9,0,16,49,32,70,104,67,1,1,100,0,142,9,41,22,3,3,100,4,5,80,6,35,17,10,14,71,0,0,,56,18,25,37,62,0,Rampage,37,12,0,185.42,92.99,185.42,Orthodox,6/20/1978,3.25,54,2.51,55,1.52,56,73,0.1,Lyoto Machida,f7a7f7118d4b01b6,0,33,51,64,53,71,75,1,3,33,1,276,13,23,56,6,7,86,14,21,67,26,40,65,6,10,60,1,1,100,39,18,42,78,18,3,The Dragon,24,8,0,185.42,83.91,187.96,Southpaw,5/30/1978,2.59,53,1.57,61,1.21,65,75,0.4,Quinton Jackson,ffc088e64fab57e9
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",256aacb8cb2c4289,middleweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta,Gerald Harris,c4b81cdecd5d6abe,0,8,61,13,8,61,13,2,7,28,0,58,5,57,9,3,4,75,0,0,,6,55,11,2,6,33,0,0,,62,37,0,75,25,0,,23,5,0,180.34,83.91,195.58,Southpaw,11/19/1979,1.41,29,1.58,62,2.96,54,72,0,Maiquel Falcao,d58478ded5534695,1,25,45,55,54,77,70,1,1,100,3,243,18,37,49,6,6,100,1,2,50,9,22,41,5,9,56,11,14,79,72,24,4,36,20,44,Big Rig,37,10,0,180.34,83.91,,Orthodox,3/8/1981,1.67,55,0.53,86,1,100,71,3,Maiquel Falcao,d58478ded5534695
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",71bcafd04decc8ce,light heavyweight,0,Submission,2,175,3,Herb Dean,Phil Davis,902ab9197b83d0db,0,33,75,44,51,98,52,2,2,100,2,285,10,40,25,15,25,60,8,10,80,14,35,40,7,10,70,12,30,40,30,45,24,42,21,36,Mr. Wonderful,17,4,0,187.96,92.99,200.66,Orthodox,9/25/1984,2.85,34,1.33,72,2.99,38,72,0.6,Tim Boetsch,c80095f6092271a7,0,7,19,36,10,22,45,0,0,,1,7,3,12,25,1,2,50,3,5,60,7,18,39,0,1,0,0,0,,42,14,42,100,0,0,The Barbarian,21,13,0,182.88,83.91,187.96,Orthodox,1/28/1981,2.93,50,2.9,57,1.45,34,59,0.8,Phil Davis,902ab9197b83d0db
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",3e0301367e511512,lightweight,0,Submission,2,163,3,Marc Fennell,George Sotiropoulos,896c322f56b8be5a,0,19,70,27,24,76,32,3,11,27,2,203,13,61,21,6,9,67,0,0,,14,59,24,3,9,33,2,2,100,68,31,0,73,15,10,,14,7,0,177.8,70.31,180.34,Orthodox,7/9/1977,2.61,27,2.52,67,2.32,31,53,1.6,Joe Lauzon,3bad7ef643840f67,0,16,79,20,24,89,27,0,0,,0,45,14,77,18,2,2,100,0,0,,6,64,9,6,7,86,4,8,50,87,12,0,37,37,25,,28,16,0,177.8,70.31,180.34,Orthodox,5/22/1984,2.84,39,5.39,54,2.39,45,54,2,George Sotiropoulos,896c322f56b8be5a
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",15cae38f1326adfb,welterweight,0,Submission,2,131,3,Herb Dean,Matt Brown,31123249b0bbf52e,0,13,21,61,23,32,72,1,1,100,1,110,4,8,50,3,4,75,6,9,67,8,16,50,1,1,100,4,4,100,30,23,46,61,7,30,The Immortal,26,19,0,182.88,77.11,190.5,Orthodox,1/10/1981,3.76,55,2.92,55,1.68,46,63,1.3,Brian Foster,3dc3022232b79c7a,0,25,44,56,36,63,56,3,3,100,2,199,15,32,47,8,9,89,2,3,67,11,20,55,2,2,100,12,22,55,60,32,8,44,8,48,The Foster Boy,27,10,0,175.26,77.11,180.34,Orthodox,4/3/1984,3.3,39,1.63,65,3.67,60,37,1.8,Brian Foster,3dc3022232b79c7a
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",8d886fba9328269c,middleweight,0,Decision - Unanimous,3,300,3,Marc Fennell,Aaron Simpson,d5f820c11a121050,0,43,118,36,70,146,48,5,11,45,0,195,21,90,23,18,24,75,4,4,100,27,85,32,14,30,47,2,3,67,48,41,9,62,32,4,A-Train,12,5,0,182.88,77.11,185.42,Orthodox,7/20/1974,3.6,52,2.53,56,3.78,34,83,0.5,Mark Munoz,179f1948dc234f1f,0,76,156,48,92,174,53,1,4,25,0,177,35,104,34,19,23,83,22,29,76,29,77,38,43,74,57,4,5,80,46,25,28,38,56,5,The Filipino Wrecking Machine,14,6,0,182.88,83.91,180.34,Orthodox,2/9/1978,3.12,51,2.26,57,3.17,29,57,0.6,Mark Munoz,179f1948dc234f1f
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",8b87b341bcd130ee,lightweight,0,KO/TKO,3,26,3,Marc Fennell,Mike Lullo,e26882820f9e8df5,0,12,45,26,68,104,65,0,5,0,1,10,9,36,25,1,4,25,2,5,40,12,45,27,0,0,,0,0,,75,8,16,100,0,0,,8,3,0,172.72,65.77,,Orthodox,7/24/1979,2.48,36,4.84,40,1.18,11,0,0.6,Edson Barboza,64a50dad704d1d49,2,43,69,62,44,70,63,2,2,100,0,313,16,38,42,3,5,60,24,26,92,43,67,64,0,1,0,0,1,0,37,6,55,100,0,0,Junior,24,14,0,180.34,70.31,190.5,Orthodox,1/21/1986,4.14,44,4.68,55,0.43,50,73,0.1,Edson Barboza,64a50dad704d1d49
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",83ea3c36a6f91cb8,lightweight,0,Decision - Split,3,300,3,Herb Dean,Tyson Griffin,20205040232ed0f3,1,31,60,51,66,102,65,8,13,61,1,428,19,48,40,5,5,100,7,7,100,23,49,47,6,9,67,2,2,100,61,16,22,74,19,6,,16,8,0,167.64,65.77,172.72,Orthodox,4/20/1984,3.71,41,2.3,65,1.87,46,59,0.9,Nik Lentz,6fb1ba67bef41b37,0,34,59,57,75,102,74,4,8,50,3,203,19,44,43,9,9,100,6,6,100,27,45,60,4,6,67,3,8,38,55,26,17,79,11,8,The Carny,30,12,2,172.72,65.77,172.72,Orthodox,8/13/1984,3.44,47,3.25,50,3.3,32,43,1.2,Nik Lentz,6fb1ba67bef41b37
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",e76c3346ad9be24a,lightweight,0,KO/TKO,2,196,3,Dan Miragliotta,Paul Kelly,aac5ac38148f0528,1,44,104,42,106,171,62,1,1,100,0,174,37,93,40,2,3,67,5,8,62,17,66,26,2,2,100,25,36,69,84,4,11,38,4,56,,14,5,0,175.26,70.31,177.8,Orthodox,9/12/1984,3.22,37,2.61,59,1.34,60,30,1.5,TJ O'Brien,d25b93992f285953,0,32,69,46,38,77,49,1,1,100,0,27,17,47,36,5,8,62,10,14,71,28,61,46,0,2,0,4,6,67,53,15,31,87,0,12,The Spider,20,8,0,187.96,70.31,,Orthodox,1/1/1987,3.77,46,4.78,57,0.94,100,0,0,Paul Kelly,aac5ac38148f0528
dd992d569aaebee6,UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",0ed093f6aaab94d3,welterweight,0,KO/TKO,1,107,3,Dan Miragliotta,Karo Parisyan,349aaa3da11eb587,0,2,6,33,5,9,56,0,0,,0,58,2,6,33,0,0,,0,0,,2,6,33,0,0,,0,0,,100,0,0,100,0,0,The Heat,24,11,0,177.8,77.11,182.88,Orthodox,8/28/1982,2.49,41,2.19,58,5.27,59,59,1,Dennis Hallman,8a8a84b743ae7699,1,10,14,71,18,22,82,0,0,,0,5,6,10,60,4,4,100,0,0,,2,4,50,6,7,86,2,3,67,60,40,0,20,60,20,Superman,53,20,2,175.26,70.31,182.88,Orthodox,12/2/1975,1.12,44,1.96,43,1.79,30,25,2.1,Dennis Hallman,8a8a84b743ae7699
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",dca2a0eb4cd3deac,ultimate fighter 12 lightweight tournament,1,Decision - Unanimous,3,300,3,Herb Dean,Jonathan Brookins,b0a6124751a56bc4,0,32,67,47,57,95,60,3,13,23,0,587,32,67,48,0,0,,0,0,,7,30,23,2,4,50,23,33,70,100,0,0,21,6,71,,16,10,0,182.88,65.77,187.96,Southpaw,8/13/1985,2.69,39,3.63,56,1.94,17,80,0.3,Michael Johnson,511e82663651438d,1,30,62,48,38,70,54,0,1,0,0,75,24,55,44,2,3,67,4,4,100,18,44,41,10,13,77,2,5,40,80,6,13,60,33,6,The Menace,25,20,0,177.8,70.31,185.42,Southpaw,6/4/1986,4.27,39,3.78,58,0.57,38,81,0,Jonathan Brookins,b0a6124751a56bc4
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",dee976dde74e7e05,middleweight,0,Decision - Unanimous,3,300,3,Josh Rosenthal,Kendall Grove,234f3767ff0e5701,0,18,68,26,50,106,47,0,0,,0,0,17,66,26,1,1,100,0,1,0,13,62,21,4,5,80,1,1,100,94,5,0,72,22,5,Da Spyder,23,17,0,198.12,83.91,200.66,Orthodox,11/12/1982,2.31,41,2.4,54,0.49,45,56,1.7,Demian Maia,427b5953ac8e3a27,0,42,79,53,71,111,64,5,13,38,1,496,29,64,45,11,12,92,2,3,67,12,40,30,1,2,50,29,37,78,69,26,4,28,2,69,,28,11,0,185.42,77.11,182.88,Southpaw,11/6/1977,1.8,43,2.07,63,2.49,24,61,1,Demian Maia,427b5953ac8e3a27
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",a2be3b3f9739d0af,light heavyweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti,Stephan Bonnar,c6a33ff198aaaeeb,0,44,80,55,147,199,74,3,5,60,1,717,19,50,38,23,28,82,2,2,100,10,28,36,16,26,62,18,26,69,43,52,4,22,36,40,The American Psycho,15,9,0,193.04,92.99,200.66,Orthodox,4/4/1977,2.76,38,3.01,52,1.32,40,60,1,Igor Pokrajac,53278852bcd91e11,0,23,55,41,40,73,55,0,1,0,0,83,16,47,34,5,6,83,2,2,100,10,38,26,9,12,75,4,5,80,69,21,8,43,39,17,The Duke,28,13,0,182.88,92.99,187.96,Orthodox,1/2/1979,2.25,45,4.26,40,0.87,29,51,0.2,Stephan Bonnar,c6a33ff198aaaeeb
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",f5686732b85adafc,lightweight,0,Submission,1,123,3,Chris Tognoni,Cody McKenzie,7be63795363029e8,0,0,2,0,8,10,80,1,1,100,2,54,0,2,0,0,0,,0,0,,0,2,0,0,0,,0,0,,33,34,33,33,34,33,,16,10,0,182.88,70.31,182.88,Switch,12/16/1987,1.74,34,2.5,67,2.5,25,14,2.5,Aaron Wilkinson,338a11d3674eb2d4,0,0,1,0,0,1,0,1,1,100,0,64,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,0,0,0,0,0,0,The Daywalker,11,7,0,177.8,70.31,,Orthodox,1/31/1987,0,0,0,100,7.32,100,0,0,Cody McKenzie,7be63795363029e8
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",6e574bd614afffd9,featherweight,0,Decision - Split,3,300,3,Herb Dean,Nam Phan,80dbeb1dd5b53e64,0,102,227,44,116,241,48,0,0,,1,161,80,199,40,17,22,77,5,6,83,93,214,43,3,3,100,6,10,60,78,16,4,91,2,5,,21,17,0,167.64,61.23,177.8,Orthodox,3/13/1983,4.52,37,6.55,59,0.18,18,60,0.2,Leonard Garcia,917e53fa0adea0d3,0,64,282,22,70,288,24,2,3,66,0,56,40,244,16,16,27,59,8,11,73,58,275,21,6,7,86,0,0,,62,25,12,90,9,0,Bad Boy,18,13,1,177.8,65.77,172.72,Orthodox,7/14/1979,2.77,24,4.79,52,0.3,26,42,0.5,Leonard Garcia,917e53fa0adea0d3
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",dca074896265f816,welterweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti,Johny Hendricks,0941df56f6ac954b,0,24,58,41,45,79,56,6,13,46,1,377,18,51,35,1,2,50,5,5,100,19,49,39,5,9,56,0,0,,75,4,20,79,20,0,Bigg Rigg,18,8,0,175.26,83.91,175.26,Southpaw,9/12/1983,3.49,45,3.99,53,3.83,46,63,0.3,Rick Story,5b5307450405abf0,0,55,125,44,98,170,57,2,5,40,1,171,20,79,25,24,34,71,11,12,92,33,93,35,21,31,68,1,1,100,36,43,20,60,38,1,The Horror,19,9,0,175.26,77.11,180.34,Southpaw,8/28/1984,3.8,41,2.17,62,2.53,48,63,0.9,Rick Story,5b5307450405abf0
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",ee85a66d86490f83,featherweight,0,Decision - Unanimous,3,300,3,Josh Rosenthal,Ian Loveland,eea0274e153256a0,2,44,112,39,75,149,50,0,0,,0,383,39,103,38,4,7,56,1,2,50,31,83,37,3,4,75,10,25,40,88,9,2,70,6,22,The Barn Owl,18,10,0,172.72,65.77,,Orthodox,9/7/1983,2.71,40,2.36,64,1,37,69,0.3,Tyler Toner,8e893f269d5696b2,0,21,78,26,30,87,34,0,0,,0,0,10,61,16,4,5,80,7,12,57,20,77,26,0,0,,1,1,100,47,19,33,95,0,4,,15,7,0,172.72,65.77,177.8,Orthodox,3/31/1983,2.95,52,2.13,62,0,0,54,0.4,Ian Loveland,eea0274e153256a0
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",a1b035662f43aae2,lightweight,0,Decision - Unanimous,3,300,3,Herb Dean,Sako Chivitchian,9f7787e56a6bc0f4,0,36,132,27,54,153,35,0,1,0,0,176,26,122,21,6,6,100,4,4,100,25,116,22,11,16,69,0,0,,72,16,11,69,30,0,,8,1,0,180.34,70.31,,Orthodox,3/11/1984,2.4,27,4.8,46,0,0,100,0,Kyle Watson,d7b2c0b53883ee80,0,72,135,53,88,159,55,0,12,0,0,148,28,86,33,31,33,94,13,16,81,54,115,47,18,20,90,0,0,,38,43,18,75,25,0,,13,8,1,182.88,70.31,,Southpaw,8/9/1979,3.67,35,3.25,62,0,0,100,0,Kyle Watson,d7b2c0b53883ee80
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",7206d0aa1d53e518,featherweight,0,KO/TKO,1,51,3,Steve Mazzagatti,Fredson Paixao,320edfb0332b7073,0,1,1,100,1,1,100,0,0,,0,0,0,0,,0,0,,1,1,100,1,1,100,0,0,,0,0,,0,0,100,100,0,0,,10,5,0,167.64,65.77,167.64,Orthodox,5/13/1979,1.71,54,2.31,62,0.62,11,10,2.2,Pablo Garza,8e5bfd4e82352340,1,3,7,42,3,7,43,0,0,,0,1,2,6,33,0,0,,1,1,100,2,6,33,0,0,,1,1,100,66,0,33,66,0,33,The Scarecrow,12,4,0,185.42,65.77,185.42,Orthodox,9/16/1983,3.37,44,2.7,50,0.94,25,15,1.3,Pablo Garza,8e5bfd4e82352340
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",d2287a9cfb6b9b07,bantamweight,0,Submission,3,273,3,Chris Tognoni,Will Campuzano,901cddcbfa079097,0,16,51,31,37,74,50,1,2,50,0,193,12,47,26,3,3,100,1,1,100,12,42,28,0,0,,4,9,44,75,18,6,75,0,25,,14,6,0,175.26,56.7,177.8,Orthodox,5/27/1986,2.43,31,3.82,57,0.88,45,48,0.2,Nick Pace,8cb76103cd8a1562,0,18,44,40,57,89,64,7,9,77,1,485,6,31,19,4,4,100,8,9,89,17,42,40,0,1,0,1,1,100,33,22,44,94,0,5,,8,3,0,170.18,61.23,172.72,Orthodox,4/17/1987,1.48,34,3.14,57,2.52,43,54,0.5,Nick Pace,8cb76103cd8a1562
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",3d16f99de58b9d0e,middleweight,0,Decision - Unanimous,3,300,3,Josh Rosenthal,Rich Attonito,210935fd21670f6d,0,6,15,40,17,32,53,0,0,,0,28,2,11,18,4,4,100,0,0,,2,9,22,4,5,80,0,1,0,33,66,0,33,66,0,The Raging Bull,10,5,0,177.8,77.11,182.88,Orthodox,6/16/1977,2.28,47,2.13,59,0.74,37,75,0,David Branch,d2c55d1d2e67773b,0,16,27,59,53,79,67,4,10,40,0,739,2,13,15,6,6,100,8,8,100,0,8,0,14,14,100,2,5,40,12,37,50,0,87,12,,22,6,0,185.42,83.91,198.12,Orthodox,9/26/1981,1.66,39,1.91,56,2.55,32,43,0,David Branch,d2c55d1d2e67773b
132f860d02953f4c,UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",e87b5c403533b057,welterweight,1,Decision - Unanimous,5,300,5,Herb Dean,Georges St-Pierre,6506c1d34da9c013,0,110,259,42,136,292,47,4,9,44,0,285,65,186,35,5,18,28,40,55,73,102,249,41,8,10,80,0,0,,59,4,36,92,7,0,Rush,26,2,0,180.34,83.91,193.04,Orthodox,5/19/1981,3.78,53,1.4,72,4.16,74,83,1.1,Josh Koscheck,dd37fd509af89f15,0,16,134,11,30,148,20,1,4,25,0,74,12,128,9,4,6,67,0,0,,10,127,8,5,6,83,1,1,100,75,25,0,62,31,6,,17,11,0,177.8,77.11,185.42,Orthodox,11/30/1977,1.79,36,2.27,63,2.46,48,64,0.4,Georges St-Pierre,6506c1d34da9c013
132f860d02953f4c,UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",ed6a02c8dcc6f922,heavyweight,0,KO/TKO,1,235,3,Yves Lavigne,Stefan Struve,ebc1f40e00e0c481,0,11,19,57,18,27,67,0,0,,0,16,11,19,57,0,0,,0,0,,1,4,25,0,0,,10,15,67,100,0,0,9,0,90,Skyscraper,33,13,0,210.82,120.2,213.36,Orthodox,2/18/1988,3.12,47,4.04,46,0.56,46,55,1.7,Sean McCorkle,008dc37cca279def,0,4,9,44,8,13,62,1,1,100,2,188,4,9,44,0,0,,0,0,,0,1,0,0,0,,4,8,50,100,0,0,0,0,100,,17,7,0,200.66,120.2,205.74,Orthodox,7/17/1976,0.85,44,2.48,52,2.12,40,33,4.2,Stefan Struve,ebc1f40e00e0c481
132f860d02953f4c,UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",77785292d4df807c,lightweight,0,Submission,1,119,3,Dan Miragliotta,Jim Miller,d1941565abf50b16,0,1,6,16,6,11,55,1,1,100,2,92,1,6,17,0,0,,0,0,,0,4,0,0,0,,1,2,50,100,0,0,0,0,100,A-10,38,19,0,172.72,70.31,180.34,Southpaw,8/30/1983,2.92,42,3.44,56,1.5,45,48,1.7,Charles Oliveira,07225ba28ae309b6,0,5,8,62,8,12,67,0,1,0,0,0,2,5,40,2,2,100,1,1,100,3,5,60,0,1,0,2,2,100,40,40,20,60,0,40,Do Bronxs,37,11,0,177.8,70.31,187.96,Orthodox,10/17/1989,3.23,55,3.05,48,2.29,39,54,2.6,Jim Miller,d1941565abf50b16
132f860d02953f4c,UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",f0d86420d88ca27b,welterweight,0,Decision - Unanimous,3,300,3,Yves Lavigne,Thiago Alves,31ee470ef5dc8d7f,1,73,185,39,105,227,46,2,2,100,0,178,36,139,26,5,7,71,32,39,82,66,166,40,4,11,36,3,8,38,49,6,43,90,5,4,Pitbull,23,15,0,175.26,77.11,177.8,Orthodox,10/3/1983,3.73,41,3.42,62,0.71,60,63,0.3,John Howard,fc31f896cde2bc2e,0,37,124,29,54,141,38,0,2,0,0,53,15,89,17,6,12,50,16,23,70,30,110,27,7,14,50,0,0,,40,16,43,81,18,0,Doomsday,24,13,0,170.18,77.11,182.88,Orthodox,3/1/1983,2.15,50,3.08,51,2.7,49,53,0.4,Thiago Alves,31ee470ef5dc8d7f
132f860d02953f4c,UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",ecc41acbd699812a,lightweight,0,KO/TKO,1,114,3,Dan Miragliotta,Joe Stevenson,79899ecf62020f6d,0,6,19,31,6,19,32,0,0,,0,0,4,17,24,1,1,100,1,1,100,6,19,32,0,0,,0,0,,66,16,16,100,0,0,Daddy,33,16,0,170.18,65.77,177.8,Orthodox,6/15/1982,2.05,44,2.44,60,2.75,44,39,2.2,Mac Danzig,86f582852a5b240a,1,9,23,39,9,23,39,0,0,,0,1,7,19,37,0,0,,2,4,50,8,21,38,0,1,0,1,1,100,77,0,22,88,0,11,,21,12,1,172.72,70.31,177.8,Orthodox,1/2/1980,3.39,48,3.44,57,1.2,37,46,0.6,Mac Danzig,86f582852a5b240a
